,match,exphappy,samerace,hobby_diff_phys,hobby_diff_out,hobby_diff_in,same_goal,attr_diff,sinc_diff,intel_diff,fun_diff,amb_diff,income_diff,age_diff,same_career,confidence,imprace,date_freq,out_freq
6969,0,4.0,0,14.0,13.0,13.0,0,17.0,31.0,32.5,25.0,11.5,,5.0,0,,1.5,4.0,2.0
6970,0,4.0,0,9.0,17.0,22.0,1,14.5,28.0,28.5,17.5,7.0,,7.0,0,,3.0,4.0,2.0
6971,0,7.0,0,19.0,6.0,15.0,1,24.5,23.5,16.5,19.0,12.0,,11.0,1,,4.5,6.0,4.0
6972,0,7.0,0,6.0,17.0,16.0,1,20.5,11.5,24.5,18.0,14.0,,4.0,0,,1.5,6.0,4.0
6973,0,7.0,0,13.0,16.0,16.0,0,39.5,21.0,20.5,17.0,12.5,,6.0,1,,1.0,6.0,4.0
6974,1,7.0,1,1.0,9.0,13.0,0,20.5,18.5,21.5,21.0,16.5,,3.0,0,,1.0,6.0,4.0
6975,0,7.0,0,12.0,5.0,7.0,1,20.0,18.0,22.5,15.0,15.5,,5.0,1,,2.5,6.0,4.0
6976,0,7.0,0,11.0,16.0,20.0,0,20.0,21.0,21.5,14.0,8.0,,2.0,0,,1.0,6.0,4.0
6977,0,7.0,1,17.0,14.0,10.0,0,26.0,29.0,18.0,11.5,11.5,,10.0,1,,1.0,6.0,4.0
6978,0,7.0,1,17.0,9.0,16.0,0,17.5,21.0,20.5,20.0,9.5,,5.0,0,,1.0,6.0,4.0
6979,0,7.0,0,6.0,7.0,13.0,0,21.0,13.0,21.5,19.5,17.5,,6.0,0,,3.5,6.0,4.0
6980,0,7.0,0,12.0,4.0,11.0,1,34.5,19.0,22.5,11.0,11.5,,5.0,0,,3.5,6.0,4.0
6981,0,7.0,0,8.0,10.0,11.0,1,30.5,14.5,28.5,20.0,8.5,,5.0,0,,2.0,6.0,4.0
6982,0,7.0,0,13.0,23.0,17.0,1,27.5,19.0,30.5,27.0,7.5,,4.0,1,,1.0,6.0,4.0
6983,0,7.0,1,11.0,11.0,18.0,0,30.5,13.0,12.0,29.0,9.0,,14.0,0,,1.0,6.0,4.0
6984,0,7.0,0,12.0,12.0,16.0,0,23.0,26.0,26.0,22.0,14.5,,4.0,0,,1.5,6.0,4.0
6985,0,7.0,0,3.0,12.0,13.0,1,20.5,23.0,22.0,14.5,14.0,,2.0,0,,3.0,6.0,4.0
6986,0,9.0,0,26.0,19.0,2.0,0,23.0,23.5,7.5,32.5,3.5,56683.0,7.0,1,,4.5,6.0,5.0
6987,0,9.0,0,13.0,20.0,19.0,0,19.0,11.5,15.5,31.5,10.5,7414.0,0.0,0,,1.5,6.0,5.0
6988,0,9.0,0,8.0,31.0,11.0,0,38.0,21.0,11.5,30.5,13.0,,2.0,1,,1.0,6.0,5.0
6989,0,9.0,0,10.0,22.0,6.0,1,19.0,18.5,12.5,34.5,10.0,12591.0,1.0,0,,1.0,6.0,5.0
6990,0,9.0,1,15.0,16.0,22.0,0,18.5,18.0,13.5,28.5,9.0,,1.0,1,,2.5,6.0,5.0
6991,1,9.0,0,22.0,17.0,5.0,0,18.5,21.0,12.5,27.5,6.5,,2.0,0,,1.0,6.0,5.0
6992,0,9.0,0,28.0,19.0,17.0,1,24.5,29.0,9.0,25.0,1.0,,6.0,1,,1.0,6.0,5.0
6993,0,9.0,0,28.0,16.0,17.0,0,16.0,21.0,11.5,33.5,6.0,,1.0,0,,1.0,6.0,5.0
6994,1,9.0,0,13.0,16.0,24.0,0,19.5,13.0,12.5,33.0,17.0,,2.0,0,,3.5,6.0,5.0
6995,0,9.0,0,23.0,21.0,12.0,0,33.0,19.0,13.5,24.5,3.0,,1.0,0,,3.5,6.0,5.0
6996,0,9.0,0,5.0,15.0,8.0,0,29.0,14.5,19.5,33.5,2.0,,1.0,0,,2.0,6.0,5.0
6997,1,9.0,0,2.0,20.0,24.0,0,26.0,19.0,21.5,40.5,7.0,12.0,0.0,1,,1.0,6.0,5.0
6998,0,9.0,0,12.0,22.0,25.0,0,29.0,13.0,3.0,42.5,5.5,,10.0,0,,1.0,6.0,5.0
6999,1,9.0,0,17.0,23.0,19.0,0,21.5,26.0,17.0,35.5,11.0,15833.0,0.0,0,,1.5,6.0,5.0
7000,0,9.0,0,12.0,17.0,22.0,0,19.0,23.0,13.0,28.0,10.5,13248.0,2.0,0,,3.0,6.0,5.0
7001,0,5.0,0,12.0,14.0,17.0,0,21.5,19.0,29.0,16.0,11.5,3890.0,4.0,0,,4.5,6.0,2.0
7002,0,5.0,0,21.0,7.0,16.0,0,17.5,7.0,37.0,15.0,14.5,53159.0,3.0,0,,1.5,6.0,2.0
7003,0,5.0,0,20.0,22.0,18.0,0,36.5,16.5,33.0,14.0,12.0,,1.0,0,,1.0,6.0,2.0
7004,0,5.0,0,16.0,17.0,21.0,1,17.5,14.0,34.0,18.0,17.0,47982.0,4.0,0,,1.0,6.0,2.0
7005,0,5.0,0,15.0,11.0,29.0,0,17.0,13.5,35.0,12.0,16.0,,2.0,0,,2.5,6.0,2.0
7006,0,5.0,1,18.0,16.0,12.0,0,17.0,16.5,34.0,11.0,8.5,,5.0,0,,1.0,6.0,2.0
7007,0,5.0,0,14.0,14.0,22.0,1,23.0,24.5,30.5,8.5,12.0,,3.0,0,,1.0,6.0,2.0
7008,0,5.0,0,12.0,13.0,18.0,0,14.5,16.5,33.0,17.0,9.0,,2.0,0,,1.0,6.0,2.0
7009,1,5.0,0,15.0,15.0,25.0,0,18.0,8.5,34.0,16.5,18.0,,1.0,0,,3.5,6.0,2.0
7010,0,5.0,0,15.0,14.0,17.0,0,31.5,14.5,35.0,8.0,12.0,,2.0,0,,3.5,6.0,2.0
7011,0,5.0,1,21.0,18.0,21.0,0,27.5,10.0,41.0,17.0,9.0,,2.0,0,,2.0,6.0,2.0
7012,1,5.0,0,22.0,17.0,25.0,0,24.5,13.5,43.0,24.0,8.0,60561.0,3.0,0,,1.0,6.0,2.0
7013,0,5.0,0,14.0,15.0,24.0,0,27.5,8.5,24.5,26.0,9.5,,7.0,0,,1.0,6.0,2.0
7014,0,5.0,0,11.0,14.0,24.0,0,20.0,21.5,38.5,19.0,14.0,44740.0,3.0,0,,1.5,6.0,2.0
7015,0,5.0,0,14.0,12.0,15.0,0,17.5,18.5,34.5,11.5,14.5,47325.0,5.0,0,,3.0,6.0,2.0
7016,0,5.0,1,6.0,23.0,14.0,0,30.0,25.5,19.0,21.0,11.5,38681.0,2.0,0,,4.5,5.0,2.0
7017,0,5.0,1,11.0,14.0,19.0,0,26.0,13.5,27.0,20.0,14.5,10588.0,5.0,0,,1.5,5.0,2.0
7018,0,5.0,1,12.0,37.0,17.0,0,45.0,23.0,23.0,19.0,12.0,,3.0,0,,1.0,5.0,2.0
7019,1,5.0,0,14.0,26.0,18.0,0,26.0,20.5,24.0,23.0,17.0,5411.0,6.0,0,,1.0,5.0,2.0
7020,1,5.0,0,5.0,20.0,28.0,0,25.5,20.0,25.0,17.0,16.0,,4.0,0,,2.5,5.0,2.0
7021,0,5.0,0,8.0,23.0,9.0,0,25.5,23.0,24.0,16.0,8.5,,7.0,0,,1.0,5.0,2.0
7022,0,5.0,0,8.0,17.0,21.0,0,31.5,31.0,20.5,13.5,12.0,,1.0,0,,1.0,5.0,2.0
7023,0,5.0,0,8.0,18.0,17.0,0,23.0,23.0,23.0,22.0,9.0,,4.0,0,,1.0,5.0,2.0
7024,0,5.0,1,7.0,24.0,24.0,0,26.5,15.0,24.0,21.5,18.0,,3.0,0,,3.5,5.0,2.0
7025,0,5.0,1,9.0,25.0,16.0,0,40.0,21.0,25.0,13.0,12.0,,4.0,0,,3.5,5.0,2.0
7026,0,5.0,0,15.0,23.0,18.0,0,36.0,16.5,31.0,22.0,9.0,,4.0,0,,2.0,5.0,2.0
7027,0,5.0,0,22.0,18.0,28.0,0,33.0,17.0,33.0,29.0,8.0,17990.0,5.0,0,,1.0,5.0,2.0
7028,0,5.0,0,10.0,22.0,23.0,1,36.0,15.0,14.5,31.0,9.5,,5.0,0,,1.0,5.0,2.0
7029,0,5.0,1,17.0,29.0,23.0,0,28.5,28.0,28.5,24.0,14.0,2169.0,5.0,0,,1.5,5.0,2.0
7030,0,5.0,0,10.0,15.0,18.0,0,26.0,25.0,24.5,16.5,14.5,4754.0,7.0,0,,3.0,5.0,2.0
7031,0,7.0,0,16.0,10.0,12.0,0,27.0,24.0,15.0,22.5,12.0,,4.0,0,,6.5,4.0,2.0
7032,0,7.0,0,3.0,11.0,13.0,0,23.0,12.0,23.0,21.5,14.0,,3.0,0,,3.5,4.0,2.0
7033,0,7.0,0,8.0,24.0,17.0,0,42.0,21.5,19.0,20.5,12.5,,1.0,0,,3.0,4.0,2.0
7034,0,7.0,0,8.0,13.0,12.0,1,23.0,19.0,20.0,24.5,16.5,,4.0,0,,3.0,4.0,2.0
7035,0,7.0,0,9.0,5.0,14.0,0,22.5,18.5,21.0,18.5,15.5,,2.0,0,,4.5,4.0,2.0
7036,0,7.0,1,12.0,14.0,15.0,0,22.5,21.5,20.0,17.5,8.0,,5.0,0,,3.0,4.0,2.0
7037,0,7.0,0,18.0,10.0,15.0,1,28.5,29.5,16.5,15.0,11.5,,3.0,0,,3.0,4.0,2.0
7038,0,7.0,0,18.0,7.0,19.0,0,20.0,21.5,19.0,23.5,9.5,,2.0,0,,3.0,4.0,2.0
7039,0,7.0,0,5.0,11.0,10.0,0,23.5,13.5,20.0,23.0,17.5,,1.0,0,,5.5,4.0,2.0
7040,0,7.0,0,13.0,10.0,16.0,0,37.0,19.5,21.0,14.5,11.5,,2.0,0,,5.5,4.0,2.0
7041,0,7.0,1,5.0,10.0,12.0,0,33.0,15.0,27.0,23.5,8.5,,2.0,0,,4.0,4.0,2.0
7042,0,7.0,0,12.0,23.0,16.0,0,30.0,16.5,29.0,30.5,7.5,,3.0,0,,3.0,4.0,2.0
7043,0,7.0,0,8.0,9.0,15.0,0,33.0,13.5,10.5,32.5,9.0,,7.0,0,,3.0,4.0,2.0
7044,0,7.0,0,17.0,16.0,13.0,0,25.5,26.5,24.5,25.5,14.5,,3.0,0,,3.5,4.0,2.0
7045,0,7.0,0,6.0,6.0,12.0,0,23.0,23.5,20.5,18.0,14.0,,5.0,0,,5.0,4.0,2.0
7046,0,4.0,1,21.0,10.0,10.0,0,29.5,25.0,8.0,23.0,6.0,,3.0,0,,6.0,4.0,1.0
7047,0,4.0,1,8.0,13.0,13.0,0,25.5,13.0,16.0,22.0,10.0,,4.0,1,,3.0,4.0,1.0
7048,0,4.0,1,7.0,20.0,13.0,0,44.5,22.5,12.0,21.0,6.5,,2.0,0,,2.5,4.0,1.0
7049,0,4.0,0,7.0,13.0,8.0,1,25.5,20.0,13.0,25.0,12.5,,5.0,0,,2.5,4.0,1.0
7050,0,4.0,0,10.0,9.0,14.0,0,25.0,19.5,14.0,19.0,11.5,,3.0,0,,4.0,4.0,1.0
7051,0,4.0,0,17.0,16.0,15.0,0,25.0,22.5,13.0,18.0,4.0,,6.0,0,,2.5,4.0,1.0
7052,0,4.0,0,23.0,10.0,17.0,1,31.0,30.5,9.5,15.5,7.5,,2.0,0,,2.5,4.0,1.0
7053,0,4.0,0,23.0,15.0,19.0,0,22.5,22.5,12.0,24.0,3.5,,3.0,1,,2.5,4.0,1.0
7054,1,4.0,1,8.0,15.0,12.0,0,26.0,14.5,13.0,23.5,13.5,,2.0,1,,5.0,4.0,1.0
7055,0,4.0,1,18.0,8.0,16.0,0,39.5,20.5,14.0,15.0,7.5,,3.0,0,,5.0,4.0,1.0
7056,1,4.0,0,0.0,16.0,12.0,0,35.5,16.0,20.0,24.0,4.5,,3.0,1,,3.5,4.0,1.0
7057,0,4.0,0,7.0,25.0,14.0,0,32.5,17.5,22.0,31.0,3.5,,4.0,0,,2.5,4.0,1.0
7058,0,4.0,0,9.0,15.0,17.0,0,35.5,14.5,3.5,33.0,5.0,,6.0,0,,2.5,4.0,1.0
7059,0,4.0,1,18.0,16.0,9.0,0,28.0,27.5,17.5,26.0,8.5,,4.0,0,,3.0,4.0,1.0
7060,0,4.0,0,7.0,10.0,18.0,0,25.5,24.5,13.5,18.5,10.0,,6.0,0,,4.5,4.0,1.0
7061,0,6.0,1,24.0,9.0,13.0,0,24.0,19.5,18.5,24.0,12.5,32659.0,4.0,0,,5.5,4.0,3.0
7062,0,6.0,1,11.0,12.0,12.0,0,20.0,7.5,26.5,23.0,13.5,16610.0,3.0,1,,2.5,4.0,3.0
7063,0,6.0,1,6.0,21.0,18.0,0,39.0,17.0,22.5,22.0,13.0,,1.0,0,,2.0,4.0,3.0
7064,0,6.0,0,8.0,12.0,17.0,1,20.0,14.5,23.5,26.0,16.0,11433.0,4.0,0,,2.0,4.0,3.0
7065,0,6.0,0,13.0,6.0,17.0,0,19.5,14.0,24.5,20.0,15.0,,2.0,0,,3.5,4.0,3.0
7066,0,6.0,0,20.0,13.0,14.0,0,19.5,17.0,23.5,19.0,7.5,,5.0,0,,2.0,4.0,3.0
7067,0,6.0,0,26.0,15.0,20.0,1,25.5,25.0,20.0,16.5,11.0,,3.0,0,,2.0,4.0,3.0
7068,0,6.0,0,26.0,8.0,18.0,0,17.0,17.0,22.5,25.0,10.0,,2.0,1,,2.0,4.0,3.0
7069,0,6.0,1,11.0,10.0,13.0,0,20.5,9.0,23.5,24.5,17.0,,1.0,1,,4.5,4.0,3.0
7070,0,6.0,1,21.0,11.0,17.0,0,34.0,15.0,24.5,16.0,11.0,,2.0,0,,4.5,4.0,3.0
7071,0,6.0,0,3.0,7.0,19.0,0,30.0,10.5,30.5,25.0,8.0,,2.0,1,,3.0,4.0,3.0
7072,0,6.0,0,4.0,18.0,17.0,0,27.0,13.0,32.5,32.0,7.0,24012.0,3.0,0,,2.0,4.0,3.0
7073,0,6.0,0,10.0,12.0,16.0,0,30.0,9.0,14.0,34.0,8.5,,7.0,0,,2.0,4.0,3.0
7074,0,6.0,1,19.0,13.0,12.0,0,22.5,22.0,28.0,27.0,15.0,8191.0,3.0,0,,2.5,4.0,3.0
7075,0,6.0,0,10.0,9.0,13.0,0,20.0,19.0,24.0,19.5,13.5,10776.0,5.0,0,,4.0,4.0,3.0
7076,0,4.0,1,13.0,19.0,14.0,0,25.0,21.0,16.0,22.5,8.5,,3.0,0,,6.0,4.0,1.0
7077,0,4.0,1,14.0,14.0,15.0,0,21.0,9.0,24.0,21.5,11.5,,4.0,0,,3.0,4.0,1.0
7078,0,4.0,1,9.0,31.0,9.0,0,40.0,18.5,20.0,20.5,9.0,,2.0,0,,2.5,4.0,1.0
7079,0,4.0,0,9.0,20.0,12.0,1,21.0,16.0,21.0,24.5,14.0,,5.0,0,,2.5,4.0,1.0
7080,0,4.0,0,6.0,18.0,26.0,0,20.5,15.5,22.0,18.5,13.0,,3.0,0,,4.0,4.0,1.0
7081,0,4.0,0,11.0,19.0,11.0,0,20.5,18.5,21.0,17.5,5.5,,6.0,0,,2.5,4.0,1.0
7082,0,4.0,0,15.0,19.0,27.0,1,26.5,26.5,17.5,15.0,9.0,,2.0,0,,2.5,4.0,1.0
7083,1,4.0,0,15.0,22.0,21.0,0,18.0,18.5,20.0,23.5,6.0,,3.0,0,,2.5,4.0,1.0
7084,1,4.0,1,6.0,20.0,24.0,0,21.5,10.5,21.0,23.0,15.0,,2.0,0,,5.0,4.0,1.0
7085,0,4.0,1,16.0,23.0,14.0,0,35.0,16.5,22.0,14.5,9.0,,3.0,0,,5.0,4.0,1.0
7086,0,4.0,0,10.0,19.0,16.0,0,31.0,12.0,28.0,23.5,6.0,,3.0,0,,3.5,4.0,1.0
7087,1,4.0,0,15.0,14.0,16.0,0,28.0,17.5,30.0,30.5,5.0,,4.0,0,,2.5,4.0,1.0
7088,0,4.0,0,5.0,24.0,29.0,0,31.0,10.5,11.5,32.5,6.5,,6.0,0,,2.5,4.0,1.0
7089,0,4.0,1,10.0,23.0,19.0,0,23.5,23.5,25.5,25.5,11.0,,4.0,0,,3.0,4.0,1.0
7090,0,4.0,0,7.0,15.0,22.0,0,21.0,20.5,21.5,18.0,11.5,,6.0,0,,4.5,4.0,1.0
7091,0,6.0,1,7.0,18.0,8.0,0,20.0,23.5,18.0,20.0,17.0,35877.0,1.0,0,,4.5,3.0,2.0
7092,1,6.0,1,22.0,11.0,14.0,0,29.0,24.5,18.0,24.5,17.5,57356.0,1.0,0,,7.5,3.0,2.0
7093,0,6.0,0,17.0,9.0,7.0,0,24.0,28.5,13.0,20.5,12.5,11133.0,2.0,1,,6.5,3.0,2.0
7094,0,6.0,0,17.0,10.0,15.0,1,29.5,14.5,19.0,23.5,5.0,,2.0,0,,4.5,3.0,2.0
7095,0,6.0,0,9.0,16.0,15.0,0,23.0,23.5,23.0,32.0,5.5,60225.0,6.0,0,,4.5,3.0,2.0
7096,0,6.0,0,8.0,17.0,12.0,1,25.0,19.5,22.5,14.5,12.5,,7.0,0,,8.0,3.0,2.0
7097,0,6.0,0,23.0,7.0,6.0,1,18.5,28.5,23.0,22.0,9.0,,2.0,0,,4.5,3.0,2.0
7098,0,6.0,0,19.0,6.0,15.0,1,24.5,23.5,16.5,19.0,12.0,,11.0,1,,4.5,3.0,2.0
7099,0,6.0,0,26.0,19.0,2.0,0,23.0,23.5,7.5,32.5,3.5,56683.0,7.0,1,,4.5,3.0,2.0
7100,0,6.0,0,12.0,14.0,17.0,0,21.5,19.0,29.0,16.0,11.5,3890.0,4.0,0,,4.5,3.0,2.0
7101,0,6.0,1,6.0,23.0,14.0,0,30.0,25.5,19.0,21.0,11.5,38681.0,2.0,0,,4.5,3.0,2.0
7102,0,6.0,0,16.0,10.0,12.0,0,27.0,24.0,15.0,22.5,12.0,,4.0,0,,6.5,3.0,2.0
7103,0,6.0,1,21.0,10.0,10.0,0,29.5,25.0,8.0,23.0,6.0,,3.0,0,,6.0,3.0,2.0
7104,0,6.0,1,24.0,9.0,13.0,0,24.0,19.5,18.5,24.0,12.5,32659.0,4.0,0,,5.5,3.0,2.0
7105,0,6.0,1,13.0,19.0,14.0,0,25.0,21.0,16.0,22.5,8.5,,3.0,0,,6.0,3.0,2.0
7106,0,4.0,1,14.0,11.0,13.0,0,16.0,11.5,26.0,19.0,19.0,13392.0,6.0,0,,1.5,6.0,1.0
7107,1,4.0,1,11.0,22.0,17.0,0,25.0,12.5,26.0,23.5,18.5,8087.0,6.0,1,,4.5,6.0,1.0
7108,1,4.0,0,6.0,18.0,14.0,0,20.0,16.5,21.0,19.5,13.5,60402.0,5.0,0,,3.5,6.0,1.0
7109,0,4.0,0,14.0,11.0,12.0,1,25.5,2.5,27.0,22.5,11.0,,5.0,0,,1.5,6.0,1.0
7110,1,4.0,0,20.0,23.0,16.0,0,19.0,11.5,31.0,31.0,10.5,10956.0,1.0,0,,1.5,6.0,1.0
7111,0,4.0,0,11.0,18.0,11.0,1,21.0,7.5,30.5,13.5,13.5,,0.0,0,,5.0,6.0,1.0
7112,1,4.0,0,10.0,20.0,17.0,1,14.5,16.5,31.0,21.0,7.0,,5.0,0,,1.5,6.0,1.0
7113,0,4.0,0,6.0,17.0,16.0,1,20.5,11.5,24.5,18.0,14.0,,4.0,0,,1.5,6.0,1.0
7114,0,4.0,0,13.0,20.0,19.0,0,19.0,11.5,15.5,31.5,10.5,7414.0,0.0,0,,1.5,6.0,1.0
7115,0,4.0,0,21.0,7.0,16.0,0,17.5,7.0,37.0,15.0,14.5,53159.0,3.0,0,,1.5,6.0,1.0
7116,0,4.0,1,11.0,14.0,19.0,0,26.0,13.5,27.0,20.0,14.5,10588.0,5.0,0,,1.5,6.0,1.0
7117,0,4.0,0,3.0,11.0,13.0,0,23.0,12.0,23.0,21.5,14.0,,3.0,0,,3.5,6.0,1.0
7118,0,4.0,1,8.0,13.0,13.0,0,25.5,13.0,16.0,22.0,10.0,,4.0,1,,3.0,6.0,1.0
7119,0,4.0,1,11.0,12.0,12.0,0,20.0,7.5,26.5,23.0,13.5,16610.0,3.0,1,,2.5,6.0,1.0
7120,0,4.0,1,14.0,14.0,15.0,0,21.0,9.0,24.0,21.5,11.5,,4.0,0,,3.0,6.0,1.0
7121,0,5.0,1,11.0,26.0,11.0,1,35.0,21.0,22.0,18.0,17.5,,4.0,0,,1.0,3.0,1.0
7122,0,5.0,1,10.0,13.0,13.0,1,44.0,22.0,22.0,22.5,18.0,,4.0,0,,4.0,3.0,1.0
7123,0,5.0,0,9.0,21.0,10.0,0,39.0,26.0,17.0,18.5,13.0,,3.0,1,,3.0,3.0,1.0
7124,0,5.0,0,9.0,22.0,20.0,0,44.5,12.0,23.0,21.5,5.5,,3.0,0,,1.0,3.0,1.0
7125,0,5.0,0,25.0,6.0,4.0,0,38.0,21.0,27.0,30.0,6.0,,1.0,0,,1.0,3.0,1.0
7126,0,5.0,0,12.0,21.0,17.0,0,40.0,17.0,26.5,12.5,13.0,,2.0,0,,4.5,3.0,1.0
7127,0,5.0,0,11.0,13.0,13.0,0,33.5,26.0,27.0,20.0,9.5,,3.0,0,,1.0,3.0,1.0
7128,0,5.0,0,13.0,16.0,16.0,0,39.5,21.0,20.5,17.0,12.5,,6.0,1,,1.0,3.0,1.0
7129,0,5.0,0,8.0,31.0,11.0,0,38.0,21.0,11.5,30.5,13.0,,2.0,1,,1.0,3.0,1.0
7130,0,5.0,0,20.0,22.0,18.0,0,36.5,16.5,33.0,14.0,12.0,,1.0,0,,1.0,3.0,1.0
7131,0,5.0,1,12.0,37.0,17.0,0,45.0,23.0,23.0,19.0,12.0,,3.0,0,,1.0,3.0,1.0
7132,0,5.0,0,8.0,24.0,17.0,0,42.0,21.5,19.0,20.5,12.5,,1.0,0,,3.0,3.0,1.0
7133,0,5.0,1,7.0,20.0,13.0,0,44.5,22.5,12.0,21.0,6.5,,2.0,0,,2.5,3.0,1.0
7134,0,5.0,1,6.0,21.0,18.0,0,39.0,17.0,22.5,22.0,13.0,,1.0,0,,2.0,3.0,1.0
7135,0,5.0,1,9.0,31.0,9.0,0,40.0,18.5,20.0,20.5,9.0,,2.0,0,,2.5,3.0,1.0
7136,0,6.0,0,17.0,21.0,10.0,0,16.0,18.5,23.0,22.0,21.5,8215.0,7.0,0,,1.0,6.0,4.0
7137,0,6.0,0,8.0,8.0,10.0,0,25.0,19.5,23.0,26.5,21.0,13264.0,7.0,0,,4.0,6.0,4.0
7138,0,6.0,0,5.0,14.0,9.0,1,20.0,23.5,18.0,22.5,16.0,55225.0,6.0,0,,3.0,6.0,4.0
7139,0,6.0,1,13.0,17.0,17.0,0,25.5,9.5,24.0,25.5,13.5,,6.0,0,,1.0,6.0,4.0
7140,0,6.0,1,23.0,19.0,13.0,1,19.0,18.5,28.0,34.0,13.0,16133.0,2.0,0,,1.0,6.0,4.0
7141,0,6.0,1,12.0,20.0,16.0,0,21.0,14.5,27.5,16.5,16.0,,1.0,0,,4.5,6.0,4.0
7142,0,6.0,0,7.0,6.0,8.0,0,14.5,23.5,28.0,24.0,9.5,,6.0,0,,1.0,6.0,4.0
7143,1,6.0,1,1.0,9.0,13.0,0,20.5,18.5,21.5,21.0,16.5,,3.0,0,,1.0,6.0,4.0
7144,0,6.0,0,10.0,22.0,6.0,1,19.0,18.5,12.5,34.5,10.0,12591.0,1.0,0,,1.0,6.0,4.0
7145,0,6.0,0,16.0,17.0,21.0,1,17.5,14.0,34.0,18.0,17.0,47982.0,4.0,0,,1.0,6.0,4.0
7146,1,6.0,0,14.0,26.0,18.0,0,26.0,20.5,24.0,23.0,17.0,5411.0,6.0,0,,1.0,6.0,4.0
7147,0,6.0,0,8.0,13.0,12.0,1,23.0,19.0,20.0,24.5,16.5,,4.0,0,,3.0,6.0,4.0
7148,0,6.0,0,7.0,13.0,8.0,1,25.5,20.0,13.0,25.0,12.5,,5.0,0,,2.5,6.0,4.0
7149,0,6.0,0,8.0,12.0,17.0,1,20.0,14.5,23.5,26.0,16.0,11433.0,4.0,0,,2.0,6.0,4.0
7150,0,6.0,0,9.0,20.0,12.0,1,21.0,16.0,21.0,24.5,14.0,,5.0,0,,2.5,6.0,4.0
7151,0,6.0,0,4.0,15.0,16.0,0,15.5,18.0,24.0,16.0,20.5,,5.0,0,,2.5,6.0,2.0
7152,0,6.0,0,11.0,12.0,10.0,0,24.5,19.0,24.0,20.5,20.0,,5.0,0,,5.5,6.0,2.0
7153,0,6.0,0,10.0,6.0,15.0,0,19.5,23.0,19.0,16.5,15.0,,4.0,1,,4.5,6.0,2.0
7154,1,6.0,0,12.0,5.0,9.0,1,25.0,9.0,25.0,19.5,12.5,,4.0,0,,2.5,6.0,2.0
7155,0,6.0,0,18.0,17.0,23.0,0,18.5,18.0,29.0,28.0,12.0,,0.0,0,,2.5,6.0,2.0
7156,0,6.0,0,7.0,12.0,14.0,1,20.5,14.0,28.5,10.5,15.0,,1.0,0,,6.0,6.0,2.0
7157,0,6.0,0,16.0,14.0,20.0,1,14.0,23.0,29.0,18.0,8.5,,4.0,0,,2.5,6.0,2.0
7158,0,6.0,0,12.0,5.0,7.0,1,20.0,18.0,22.5,15.0,15.5,,5.0,1,,2.5,6.0,2.0
7159,0,6.0,1,15.0,16.0,22.0,0,18.5,18.0,13.5,28.5,9.0,,1.0,1,,2.5,6.0,2.0
7160,0,6.0,0,15.0,11.0,29.0,0,17.0,13.5,35.0,12.0,16.0,,2.0,0,,2.5,6.0,2.0
7161,1,6.0,0,5.0,20.0,28.0,0,25.5,20.0,25.0,17.0,16.0,,4.0,0,,2.5,6.0,2.0
7162,0,6.0,0,9.0,5.0,14.0,0,22.5,18.5,21.0,18.5,15.5,,2.0,0,,4.5,6.0,2.0
7163,0,6.0,0,10.0,9.0,14.0,0,25.0,19.5,14.0,19.0,11.5,,3.0,0,,4.0,6.0,2.0
7164,0,6.0,0,13.0,6.0,17.0,0,19.5,14.0,24.5,20.0,15.0,,2.0,0,,3.5,6.0,2.0
7165,0,6.0,0,6.0,18.0,26.0,0,20.5,15.5,22.0,18.5,13.0,,3.0,0,,4.0,6.0,2.0
7166,0,8.0,0,9.0,20.0,7.0,0,15.5,21.0,23.0,15.0,13.0,,8.0,0,,1.0,6.0,2.0
7167,0,8.0,0,18.0,17.0,19.0,0,24.5,22.0,23.0,19.5,12.5,,8.0,0,,4.0,6.0,2.0
7168,0,8.0,0,13.0,19.0,12.0,0,19.5,26.0,18.0,15.5,7.5,,7.0,0,,3.0,6.0,2.0
7169,0,8.0,0,15.0,18.0,18.0,0,25.0,12.0,24.0,18.5,5.0,,7.0,0,,1.0,6.0,2.0
7170,0,8.0,0,11.0,20.0,12.0,0,18.5,21.0,28.0,27.0,4.5,,3.0,1,,1.0,6.0,2.0
7171,0,8.0,0,10.0,13.0,15.0,0,20.5,17.0,27.5,9.5,7.5,,2.0,1,,4.5,6.0,2.0
7172,0,8.0,1,19.0,15.0,9.0,0,14.0,26.0,28.0,17.0,1.0,,7.0,0,,1.0,6.0,2.0
7173,0,8.0,0,11.0,16.0,20.0,0,20.0,21.0,21.5,14.0,8.0,,2.0,0,,1.0,6.0,2.0
7174,1,8.0,0,22.0,17.0,5.0,0,18.5,21.0,12.5,27.5,6.5,,2.0,0,,1.0,6.0,2.0
7175,0,8.0,1,18.0,16.0,12.0,0,17.0,16.5,34.0,11.0,8.5,,5.0,0,,1.0,6.0,2.0
7176,0,8.0,0,8.0,23.0,9.0,0,25.5,23.0,24.0,16.0,8.5,,7.0,0,,1.0,6.0,2.0
7177,0,8.0,1,12.0,14.0,15.0,0,22.5,21.5,20.0,17.5,8.0,,5.0,0,,3.0,6.0,2.0
7178,0,8.0,0,17.0,16.0,15.0,0,25.0,22.5,13.0,18.0,4.0,,6.0,0,,2.5,6.0,2.0
